Material_ID,Category,Sub_Category,Brand,Product_Name,Image_URL,Product_Page_URL,Specification,Grade,Size,Thickness,Colour,Unit,Pack_Size,Price_INR,Min_Price_INR,Max_Price_INR,GST_Status,Quality_Rating,Durability_Rating,Application,Advantages,Disadvantages,Availability,Supplier_Location,Price_Type,Data_Status,Updated_Date
MAT0336,Plywood,BWR Plywood,Greenply,Greenply BWR Plywood 6 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenply.com/,IS 710,Standard,6 mm,6 mm,White,Sq Ft,8x4 ft sheet,193.62,174.26,222.66,Verify current GST,4,3,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0337,Plywood,BWP Plywood,Greenpanel,Greenpanel BWP Plywood 8 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenpanel.com/,IS 303,Standard,8 mm,8 mm,Multiple,Sq Ft,1 sq ft,127.74,114.97,146.9,Verify current GST,4,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0338,Plywood,Marine Plywood,Kitply,Kitply Marine Plywood 12 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.kitply.com/,IS 710,Standard,12 mm,12 mm,White,Sq Ft,8x4 ft sheet,242.48,218.23,278.85,Verify current GST,4,5,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0339,Plywood,MR Plywood,CenturyPly,CenturyPly MR Plywood 18 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.centuryply.com/,IS 303,Standard,18 mm,18 mm,Natural,Sq Ft,1 sq ft,250.09,225.08,287.6,Verify current GST,4,5,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0340,Plywood,BWR Plywood,Greenply,Greenply BWR Plywood 19 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenply.com/,IS 710,Standard,19 mm,19 mm,Silver,Sq Ft,8x4 ft sheet,247.14,222.43,284.21,Verify current GST,5,3,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0341,Plywood,BWP Plywood,Greenpanel,Greenpanel BWP Plywood 6 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenpanel.com/,IS 303,Standard,6 mm,6 mm,White,Sq Ft,1 sq ft,167.87,151.08,193.05,Verify current GST,4,5,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0342,Plywood,Marine Plywood,Kitply,Kitply Marine Plywood 8 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.kitply.com/,IS 710,Standard,8 mm,8 mm,White,Sq Ft,8x4 ft sheet,144.36,129.92,166.01,Verify current GST,3,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0343,Plywood,MR Plywood,CenturyPly,CenturyPly MR Plywood 12 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.centuryply.com/,IS 303,Standard,12 mm,12 mm,Beige,Sq Ft,1 sq ft,230.25,207.22,264.79,Verify current GST,4,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0344,Plywood,BWR Plywood,Greenply,Greenply BWR Plywood 18 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenply.com/,IS 710,Standard,18 mm,18 mm,Multiple,Sq Ft,8x4 ft sheet,82.09,73.88,94.4,Verify current GST,5,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0345,Plywood,BWP Plywood,Greenpanel,Greenpanel BWP Plywood 19 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenpanel.com/,IS 303,Standard,19 mm,19 mm,Grey,Sq Ft,1 sq ft,157.99,142.19,181.69,Verify current GST,3,3,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0346,Plywood,Marine Plywood,Kitply,Kitply Marine Plywood 6 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.kitply.com/,IS 710,Standard,6 mm,6 mm,White,Sq Ft,8x4 ft sheet,122.35,110.11,140.7,Verify current GST,4,5,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0347,Plywood,MR Plywood,CenturyPly,CenturyPly MR Plywood 8 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.centuryply.com/,IS 303,Standard,8 mm,8 mm,White,Sq Ft,1 sq ft,218.59,196.73,251.38,Verify current GST,4,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0348,Plywood,BWR Plywood,Greenply,Greenply BWR Plywood 12 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenply.com/,IS 710,Standard,12 mm,12 mm,White,Sq Ft,8x4 ft sheet,83.83,75.45,96.4,Verify current GST,5,5,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0349,Plywood,BWP Plywood,Greenpanel,Greenpanel BWP Plywood 18 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenpanel.com/,IS 303,Standard,18 mm,18 mm,Brown,Sq Ft,1 sq ft,95.51,85.96,109.84,Verify current GST,5,3,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0350,Plywood,Marine Plywood,Kitply,Kitply Marine Plywood 19 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.kitply.com/,IS 710,Standard,19 mm,19 mm,Grey,Sq Ft,8x4 ft sheet,207.93,187.14,239.12,Verify current GST,4,5,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0351,Plywood,MR Plywood,CenturyPly,CenturyPly MR Plywood 6 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.centuryply.com/,IS 303,Standard,6 mm,6 mm,Beige,Sq Ft,1 sq ft,188.74,169.87,217.05,Verify current GST,4,5,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0352,Plywood,BWR Plywood,Greenply,Greenply BWR Plywood 8 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenply.com/,IS 710,Standard,8 mm,8 mm,White,Sq Ft,8x4 ft sheet,197.91,178.12,227.6,Verify current GST,3,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0353,Plywood,BWP Plywood,Greenpanel,Greenpanel BWP Plywood 12 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenpanel.com/,IS 303,Standard,12 mm,12 mm,Multiple,Sq Ft,1 sq ft,251.38,226.24,289.09,Verify current GST,3,5,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0354,Plywood,Marine Plywood,Kitply,Kitply Marine Plywood 18 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.kitply.com/,IS 710,Standard,18 mm,18 mm,Black,Sq Ft,8x4 ft sheet,83.05,74.75,95.51,Verify current GST,5,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0355,Plywood,MR Plywood,CenturyPly,CenturyPly MR Plywood 19 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.centuryply.com/,IS 303,Standard,19 mm,19 mm,Natural,Sq Ft,1 sq ft,213.25,191.93,245.24,Verify current GST,4,3,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0356,Plywood,BWR Plywood,Greenply,Greenply BWR Plywood 6 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenply.com/,IS 710,Standard,6 mm,6 mm,Beige,Sq Ft,8x4 ft sheet,119.61,107.65,137.55,Verify current GST,3,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0357,Plywood,BWP Plywood,Greenpanel,Greenpanel BWP Plywood 8 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenpanel.com/,IS 303,Standard,8 mm,8 mm,Multiple,Sq Ft,1 sq ft,83.2,74.88,95.68,Verify current GST,4,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0358,Plywood,Marine Plywood,Kitply,Kitply Marine Plywood 12 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.kitply.com/,IS 710,Standard,12 mm,12 mm,Beige,Sq Ft,8x4 ft sheet,256.45,230.81,294.92,Verify current GST,5,4,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0359,Plywood,MR Plywood,CenturyPly,CenturyPly MR Plywood 18 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.centuryply.com/,IS 303,Standard,18 mm,18 mm,Black,Sq Ft,1 sq ft,86.67,78.0,99.67,Verify current GST,5,3,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0360,Plywood,BWR Plywood,Greenply,Greenply BWR Plywood 19 mm,https://images.unsplash.com/photo-1600566753086-00f18fb6b3ea?auto=format&fit=crop&w=900&q=80,https://www.greenply.com/,IS 710,Standard,19 mm,19 mm,Natural,Sq Ft,8x4 ft sheet,112.29,101.06,129.13,Verify current GST,4,3,"Furniture, doors and interiors",Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0361,Laminates,Decorative Laminate,Greenlam,Greenlam Decorative Laminate Standard,https://images.unsplash.com/photo-1600210492486-724fe5c67fb0?auto=format&fit=crop&w=900&q=80,https://www.greenlam.com/,0.8 mm,Standard,Standard,Standard,Black,Sq Ft,1 sq ft,246.34,221.71,283.29,Verify current GST,5,5,Furniture and interior surfaces,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
MAT0362,Laminates,Exterior Laminate,Merino,Merino Exterior Laminate Standard,https://images.unsplash.com/photo-1600210492486-724fe5c67fb0?auto=format&fit=crop&w=900&q=80,https://www.merinoindia.com/,1.0 mm,Standard,Standard,Standard,Natural,Sq Ft,8x4 ft sheet,62.51,56.26,71.89,Verify current GST,4,4,Furniture and interior surfaces,Suitable for standard construction applications,"Verify grade, compatibility and supplier quality before purchase",Check local supplier,India,Indicative demo/reference price,Synthetic catalog row for prototype,2026-09-16
